8.1041 0 1 17.7763 28.2114 0.4900 15.6947 23.8374 0.4854 4.8436 -5.7056 -2.6080E+01 1.3368E+01 2.8702E+00 3.7783E+00 6.0295E-01 9.5443E-01 -42.0447 -86.4208 0.0000 -12718.3258 -25661.6065 0.0000 0.0000 7.6428 8 0 1
8.1041 1 2 24.9065 6.3012 0.8616 21.6943 6.8286 1.3859 3.2805 0.1719 -1.3814E-02 -5.3133E+02 3.2285E+01 -4.3962E+00 2.3821E+01 9.4782E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 7.9733 8 0 2
8.1041 2 1 -23.2300 8.1536 0.5009 -22.1974 1.7453 0.5014 6.4896 0.0039 4.2266E-02 4.8629E+01 -2.4865E+00 -3.8857E-01 3.4823E-01 9.5407E-01 339.7894 -305.6255 0.0000 9.1913 -8.2659 0.0000 1.4262 7.3346 6 1 1
8.1041 3 2 22.4307 -12.7728 0.4597 18.4390 -12.7786 0.4753 3.9902 -60.3095 2.8253E+02 1.6082E+02 1.3369E+00 -2.3120E+00 -2.7372E+00 9.5101E-01 43.6393 933.3822 0.0000 574.4162 23621.3265 0.0000 1.4492 7.9496 7 1 2
8.1041 4 1 -2.2143 24.1044 0.5114 -6.5761 20.0215 0.5136 5.9729 0.0000 9.0508E-03 -2.8437E-01 -3.1921E+00 3.4163E+00 4.2770E+00 9.5323E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 2.3251 7.5029 6 1 1
8.1041 5 2 35.7691 -10.7799 0.5187 33.5296 -14.2646 0.5254 4.1409 67.3737 9.7241E+01 3.6613E+02 8.9643E-01 -6.0940E-01 2.8873E-01 9.5287E-01 -350.3809 -58.4924 0.0000 -327.2745 148.1108 0.0000 2.4771 7.7888 6 1 2
8.1041 6 2 9.6173 0.1989 1.3060 15.7797 -1.1835 1.0586 6.2909 -137.7138 2.1624E+02 5.6977E+02 1.3594E-01 -8.7131E-01 1.4842E+00 9.4583E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 2.5688 7.2020 5 2 2
8.1041 7 1 -16.5528 -6.9828 0.5359 -14.6205 -9.7208 0.5522 3.3496 721.9155 1.7817E+03 3.1067E+02 -6.4990E+00 -2.2757E+00 1.9357E+00 9.5048E-01 851.6321 -903.1031 0.0000 6137.2342 -16713.1223 0.0000 2.7926 8.0439 6 2 1
8.1041 8 1 28.4969 4.3952 0.4515 22.4432 2.9359 0.4768 6.2246 56.5842 8.6540E+02 5.0523E+01 3.1657E+00 8.2094E+00 -4.4920E+00 9.5150E-01 16.6212 -298.8123 0.0000 10489.5161 -188578.2403 0.0000 3.1677 7.4830 5 2 1
8.1041 9 1 11.6257 20.9777 0.4465 6.6724 20.6752 0.4869 4.9576 21.8964 3.4965E+01 -2.1603E-02 1.9391E-01 8.3692E+00 -3.4541E-01 9.5251E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.2476 7.5836 5 1 1
8.1041 10 2 5.5032 -36.6742 0.5434 7.5207 -32.2901 0.5425 4.8228 -0.0176 7.7612E-02 3.2724E+02 1.0555E+00 -5.3033E-01 4.2704E-01 9.5351E-01 -1311.8045 -2150.9369 0.0000 -17.1866 -28.1800 0.0000 3.2802 7.3829 5 2 2
8.1041 11 2 25.6507 -19.7665 0.5334 26.3596 -15.9871 0.5329 3.8343 250.5985 1.2901E+02 3.1557E+02 6.0938E+00 -1.0658E+00 -1.1659E-02 9.5148E-01 337.6711 893.6832 0.0000 229.9812 176.7399 0.0000 3.5173 7.8516 5 1 2
8.1041 12 2 -2.6804 -25.2338 0.4947 -6.1436 -23.7587 0.4648 3.7558 807.4730 5.3770E+02 2.9356E+00 -2.9177E+00 -6.0076E+00 -5.4318E-02 9.5156E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.5221 7.9983 5 3 2
8.1041 13 2 0.2090 -21.5960 0.4505 -1.2587 -25.2584 0.3581 3.9447 681.6836 4.0274E+02 2.4789E+02 -7.1871E-02 -1.7359E-01 -1.2019E+00 9.5080E-01 -1200.0621 603.0602 0.0000 -20563.7151 10333.7633 0.0000 3.5404 7.8235 5 2 2
8.1041 14 1 -9.8306 -16.1210 0.5278 -4.6145 -15.0886 0.5025 5.3045 1960.2243 5.1445E+02 2.4212E+00 -4.9741E+00 -5.5524E+00 6.4381E-02 9.4971E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 3.8111 7.6311 4 3 1
8.1041 15 1 -18.3344 -4.7179 0.5410 -12.7989 -5.5803 0.5538 5.5966 2020.1653 4.5341E+02 1.9785E+02 -1.0549E+01 2.3909E+00 -1.5193E+00 9.5041E-01 245.0020 -35.1964 0.0000 93016.9390 -13321.3356 0.0000 3.8754 7.7115 4 2 1
8.1041 16 1 19.2631 -1.8350 0.4460 17.3062 3.9867 0.4136 6.1318 358.5672 3.8298E+02 9.5896E+01 5.1342E+00 -2.1517E+00 3.8963E-01 9.5038E-01 -194.0951 774.0282 0.0000 -30341.7437 43163.1699 0.0000 3.9894 7.4662 4 3 1
8.1041 17 1 -17.4447 3.3197 0.5189 -14.0038 5.7227 0.5170 4.1938 -620.5831 7.3369E+02 7.4272E+01 -1.1016E+01 6.2811E-01 5.3191E-01 9.5125E-01 467.8627 0.3084 0.0000 101257.7948 -293.8496 0.0000 4.0830 7.8075 4 2 1
8.1041 18 2 12.3232 -20.2870 1.3220 8.1437 -24.9220 1.0794 6.2426 115.7768 2.8242E+02 5.6655E+02 6.4014E+00 -2.1799E-02 -3.0830E+00 9.4682E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 4.0931 7.6155 4 3 2
8.1041 19 1 17.5690 0.1698 0.4809 14.5905 3.4873 0.4204 4.4506 224.4630 1.3592E+02 8.5428E+01 1.1133E+00 3.7008E-01 6.7696E-02 9.5028E-01 344.3711 -459.6834 0.0000 200.0644 -267.0558 0.0000 4.1237 7.5943 4 2 1
8.1041 20 1 16.2026 20.6075 0.4589 18.1576 16.9256 0.4541 4.1661 13.8490 1.8071E+01 1.4714E+02 2.9840E+00 1.5657E+00 1.8858E+00 9.5242E-01 -135.6203 623.0101 0.0000 -8.3857 50.7982 0.0000 4.1278 7.8237 4 1 1
8.1041 21 2 7.2138 -38.6174 0.5376 9.0543 -31.7057 0.5392 7.1489 0.0303 8.0349E-01 1.6705E+01 3.2255E+00 -8.5109E-01 3.0205E-02 9.5374E-01 -64.9170 158.2180 0.0000 -8.4626 20.4766 0.0000 4.1459 7.6241 4 2 2
8.1041 22 2 12.1188 -20.5197 0.3693 8.3755 -21.4616 0.5410 3.8610 448.7709 6.3346E+02 5.0475E+02 -6.6265E-01 4.5349E+00 -1.2749E+00 9.5061E-01 -651.4411 -1611.0179 0.0000 -9131.7725 -22582.9295 0.0000 4.3572 7.6654 4 3 2
8.1041 23 2 16.9507 -11.7918 1.3276 9.0113 -9.7461 1.3509 8.1794 -125.7714 2.3691E+02 2.5557E+02 7.1223E-01 -2.6595E+00 -5.1747E-01 9.4503E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 4.3744 7.3096 3 2 2
8.1041 24 2 4.7916 -2.3328 0.3763 0.4935 -2.5342 0.3297 4.2986 4375.5928 1.4623E+03 9.6858E+02 9.8525E-01 6.0556E+00 2.5655E+00 9.4977E-01 -3787.4055 -1785.3770 0.0000 -23170.0395 -17370.3085 0.0000 4.4287 7.9536 4 3 2
8.1041 25 2 -4.0736 -10.7149 1.4924 3.8258 -7.8132 0.5918 8.4456 830.0438 -1.5880E+01 1.3613E+03 -4.3195E+00 1.7785E+01 1.5667E+01 9.4641E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 4.4484 7.3178 3 1 2
8.1041 26 2 -7.8702 -24.8162 0.4821 -14.1422 -21.1584 0.5187 7.2530 766.4527 5.0584E+02 6.9237E+00 -5.2970E+00 8.3042E-01 6.1770E-03 9.5103E-01 79.4349 -17.7832 0.0000 28397.9910 -6357.4844 0.0000 4.4805 7.2986 3 4 2
8.1041 27 2 12.3661 -19.5530 0.5685 5.6566 -19.6007 0.4345 6.7032 359.8613 1.1989E+03 5.0387E+01 3.0560E+00 -6.3624E+00 -2.0785E+00 9.4986E-01 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 4.5195 7.4376 3 2 2
8.1041 28 1 -7.9480 -16.6515 0.5634 -1.0220 -15.3284 0.4268 7.0452 819.1426 1.1835E+03 2.8497E+02 8.4132E-01 -1.8754E+00 -5.8219E-01 9.4981E-01 -2103.3013 -160.2478 0.0000 -1555.7924 -118.5338 0.0000 4.7288 7.2958 3 4 1
8.1041 29 1 -11.2767 -15.5082 0.4460 -4.2348 -14.1147 0.4093 7.1694 137.6603 8.5520E+02 6.0274E+02 5.3917E-01 -2.7229E+00 -1.7890E+00 9.5014E-01 905.4101 2502.5744 0.0000 -89.7895 1982.4871 0.0000 4.7573 7.3908 3 3 1
8.1041 30 1 -15.3370 3.5918 0.5596 -8.3758 2.2646 0.5497 7.0828 850.5565 7.5469E+02 4.5749E+02 -3.0432E+00 3.9337E+00 -9.4115E-01 9.4999E-01 412.0283 -1050.7928 0.0000 53049.8973 -148467.4406 0.0000 4.7629 7.3251 3 2 1
